dat_ref,age,income,credit_score,loan_amount,interest_rate,debt_to_income,employment_status,loan_purpose,home_ownership,prediction,prediction_score,target
2025-09-01,35.64673,80027.97,734.9663,30486.56,7.8090158,0.2897451,unemployed,business,mortgage,1,0.60621077,1
2025-09-01,31.47767,94494.3,677.2188,36980.31,5.358694,0.19451092,self_employed,personal,rent,0,0.16949119,0
2025-09-01,40.86885,63483.664,668.28156,18230.838,8.673766,0.2153942,employed,education,mortgage,0,0.39522675,0
2025-09-01,20.907259,76105.81,701.7731,6926.635,5.573219,0.29051304,employed,personal,mortgage,0,0.51921135,0
2025-09-01,24.395456,85863.35,712.72437,15776.37,25.11579,0.51633036,employed,education,own,1,0.61852086,1
2025-09-01,67.550964,97338.28,758.18274,5609.607,9.917166,0.23173873,self_employed,auto,mortgage,1,0.74085075,1
2025-09-01,26.550928,69865.19,596.15607,18002.953,11.545028,0.39720714,employed,home,mortgage,1,0.5269688,1
2025-09-01,28.838573,68888.12,699.7177,6243.162,4.7700415,0.05,employed,auto,own,1,0.71917313,0
2025-09-01,64.04296,78862.65,765.79224,13114.515,9.18393,0.5327829,employed,education,own,0,0.029269218,0
2025-09-01,76.86081,71552.414,756.04596,8305.059,8.440681,0.48565587,self_employed,business,own,0,0.2767959,0
2025-09-01,27.9412,62611.812,836.58624,34497.348,14.174617,0.5482883,employed,home,own,0,0.37882718,0
2025-09-01,37.581013,52472.18,680.6247,39110.6,6.0353794,0.112133205,employed,personal,rent,0,0.1534643,0
2025-09-01,46.098667,22143.467,749.6975,15654.197,11.708929,0.42983124,employed,personal,mortgage,0,0.21450804,0
2025-09-01,62.744373,85212.66,545.48663,1278.7661,10.217471,0.23297805,employed,auto,rent,0,0.53683347,0
2025-09-01,30.157715,83250.69,687.1899,1000.0,4.167765,0.4910542,self_employed,education,mortgage,0,0.28917402,0
2025-09-01,39.056667,77636.83,672.4183,17329.586,5.5291224,0.26826376,employed,home,rent,1,0.66380006,1
2025-09-01,51.328053,81732.16,770.91815,28926.86,10.975851,0.3154577,self_employed,business,own,0,0.33907235,0
2025-09-01,47.217194,65607.836,739.11847,31213.146,8.833204,0.14490882,employed,auto,mortgage,0,0.041284695,0
2025-09-01,37.486126,122638.08,642.8947,1000.0,5.8597784,0.28962016,employed,home,mortgage,0,0.2891885,0
2025-09-01,40.394123,95062.42,662.2287,22088.697,9.586209,0.21235465,employed,personal,mortgage,0,0.37941608,0
2025-09-01,25.501251,124684.62,628.2889,23008.203,11.172319,0.3818906,employed,auto,mortgage,0,0.23570648,0
2025-09-01,39.141914,51800.074,752.2829,62579.56,2.5,0.51688623,employed,personal,mortgage,1,0.81440645,1
2025-09-01,38.80335,68726.11,732.82117,16052.52,12.852134,0.05,unemployed,auto,mortgage,0,0.21250947,0
2025-09-01,44.786037,68727.32,543.7152,31732.895,7.2175765,0.23714443,employed,personal,mortgage,1,0.7428109,1
2025-09-01,35.336075,110944.875,599.0437,1000.0,10.882045,0.27890483,self_employed,personal,mortgage,1,0.95731664,1
2025-09-01,47.658463,12481.132,676.73865,9524.3125,10.364476,0.1847763,employed,personal,rent,0,0.46010453,0
2025-09-01,54.15259,87597.46,753.2541,20548.62,14.537267,0.3503057,unemployed,home,mortgage,0,0.4997161,0
2025-09-01,43.86515,76464.11,573.6737,34146.35,8.101917,0.51843494,employed,education,rent,1,0.6411745,1
2025-09-01,46.221077,101257.43,718.2601,36368.664,2.5,0.43554536,employed,personal,mortgage,1,0.32919344,1
2025-09-01,42.637863,56340.914,638.47784,11724.409,4.704654,0.05,unemployed,education,mortgage,1,0.7985887,1
2025-09-01,42.00101,23373.84,687.2753,50739.914,3.8401623,0.44688278,self_employed,home,mortgage,0,0.3802007,0
2025-09-01,33.341305,125016.59,702.317,14969.597,6.657534,0.09789932,self_employed,auto,mortgage,1,0.88240814,0
2025-09-01,45.79793,71684.7,695.12366,44437.664,12.261927,0.5186165,employed,personal,mortgage,1,0.87983394,1
2025-09-01,40.83256,98759.234,531.13824,10252.956,5.880644,0.34699723,employed,auto,mortgage,0,0.5461438,0
2025-09-01,67.11802,63390.38,850.0,37234.215,9.600034,0.4368884,employed,home,mortgage,0,0.3484426,0
2025-09-01,60.88026,103886.766,776.7688,12967.967,13.0580845,0.39564618,employed,home,mortgage,1,0.7437343,1
2025-09-01,46.630157,93689.984,702.1498,10914.805,4.759121,0.46324056,employed,home,rent,0,0.36559427,0
2025-09-01,32.843315,106245.055,646.04504,47807.605,13.2974825,0.22035304,self_employed,education,mortgage,0,0.19941908,0
2025-09-01,28.651062,62821.3,702.51105,28139.44,9.542896,0.41725352,employed,business,mortgage,1,0.6268953,1
2025-09-01,56.293716,109940.234,641.09436,17383.863,5.267528,0.3251628,employed,auto,mortgage,1,0.7441466,1
2025-09-01,45.152992,86850.625,683.8263,38814.387,7.5455117,0.4870631,employed,auto,mortgage,1,0.6248308,1
2025-09-01,47.761723,21276.086,769.4178,14246.431,3.1770182,0.5680125,employed,auto,own,0,0.23594408,0
2025-09-01,21.064968,110268.69,651.96295,16751.967,4.9248996,0.17226924,employed,personal,rent,0,0.21546967,0
2025-09-01,53.12926,88289.305,717.58875,25199.65,12.6462755,0.34386012,employed,auto,own,1,0.6191818,1
2025-09-01,47.453045,63781.957,762.7045,17969.207,11.481007,0.27041376,employed,home,mortgage,0,0.30551845,0
2025-09-01,28.674831,68430.59,751.4116,46694.58,9.074188,0.40254796,self_employed,education,own,0,0.4505405,0
2025-09-01,36.3417,43932.56,700.1541,35300.68,13.637604,0.13737543,employed,business,own,0,0.25000536,0
2025-09-01,45.164608,76271.82,648.69183,25774.648,10.008256,0.18151699,employed,personal,rent,0,0.3042387,0
2025-09-01,42.6296,87631.53,807.76416,30475.553,4.372444,0.29803732,employed,home,mortgage,1,0.80807084,1
2025-09-01,38.493946,75325.14,793.94666,15562.484,7.4947934,0.37599394,employed,home,mortgage,0,0.29115853,0
2025-09-01,40.75814,78589.81,652.2954,1000.0,11.276286,0.05,self_employed,personal,mortgage,0,0.7164127,0
2025-09-01,38.976273,56822.73,726.34863,28260.135,10.926535,0.39919102,employed,auto,own,1,0.5440403,1
2025-09-01,43.83075,46335.074,629.75824,1000.0,9.39102,0.24697565,employed,personal,own,0,0.41217002,0
2025-09-01,59.657906,73043.945,654.34485,27073.441,12.719863,0.24756412,self_employed,home,mortgage,0,0.34943464,0
2025-09-01,18.0,79360.484,809.84393,37562.38,15.120286,0.17415231,employed,auto,rent,0,0.8141085,0
2025-09-01,39.157795,60605.61,651.5363,12119.504,13.72015,0.21423629,employed,business,rent,0,0.18784684,0
2025-09-01,44.11815,85351.87,678.51917,46847.1,10.266002,0.3332046,employed,education,mortgage,1,0.8252274,0
2025-09-01,45.55193,96302.234,724.43176,7560.758,12.060286,0.56678987,employed,auto,own,0,0.13161352,0
2025-09-01,37.537025,99382.79,696.5237,43027.688,14.375759,0.05,unemployed,personal,rent,1,0.95590967,1
2025-09-01,20.919338,58450.348,713.2278,6253.9194,9.744557,0.4927629,employed,auto,rent,0,0.5088513,0
2025-09-01,45.935947,25577.842,730.5393,6008.821,14.986789,0.4271123,employed,auto,mortgage,0,0.34161186,1
2025-09-01,62.728203,84198.88,541.7046,19008.26,13.884868,0.3932087,employed,auto,rent,0,0.11533417,0
2025-09-01,23.593662,64035.965,727.2076,29280.846,11.330905,0.32075366,employed,personal,rent,0,0.26608738,0
2025-09-01,52.365936,72747.12,693.52466,40238.293,15.558038,0.3869191,employed,education,mortgage,1,0.7895318,1
2025-09-01,38.057697,58556.54,506.86383,27892.219,10.320895,0.4166454,unemployed,auto,mortgage,0,0.21174033,0
2025-09-01,41.264107,117834.14,651.6251,38805.773,14.25864,0.31714606,employed,auto,own,0,0.020926654,0
2025-09-01,29.365217,60410.16,747.7855,1000.0,8.76534,0.42435324,unemployed,auto,rent,0,0.38152343,0
2025-09-01,37.986526,124500.4,735.8689,17749.266,2.5,0.3614077,unemployed,business,own,0,0.062455848,0
2025-09-01,57.600536,93882.83,702.8292,1000.0,4.9425597,0.2908583,unemployed,personal,rent,1,0.5950203,1
2025-09-01,48.991863,101517.125,640.93445,9162.425,5.9026637,0.27465373,employed,auto,mortgage,0,0.37053537,0
2025-09-01,62.78774,68407.18,721.8943,23924.441,10.48356,0.45207444,self_employed,personal,rent,1,0.79988664,1
2025-09-01,56.128944,48754.945,660.1267,35344.54,3.9236295,0.3317985,employed,auto,own,1,0.75840497,0
2025-09-01,47.26904,91678.83,675.00653,15308.45,7.118237,0.25160205,employed,education,rent,1,0.32956138,1
2025-09-01,62.927216,81678.8,577.58844,23136.373,11.998643,0.05,self_employed,home,own,0,0.22029056,1
2025-09-01,47.267918,57946.96,631.9019,36288.14,10.033562,0.24052899,employed,home,own,1,0.7983119,1
2025-09-01,51.93586,91958.87,756.0384,20157.623,7.6173153,0.23480032,employed,auto,mortgage,1,0.67644495,1
2025-09-01,38.441147,88510.18,749.7102,22370.672,9.145486,0.417591,employed,education,mortgage,0,0.6416215,0
2025-09-01,42.79855,23827.67,663.0808,27221.078,3.5115411,0.42492208,unemployed,auto,own,1,0.5975848,1
2025-09-01,33.630913,89387.82,608.19055,30882.389,7.772722,0.43563938,employed,auto,own,1,0.48010075,1
2025-09-01,53.875008,99059.086,764.8223,42353.63,8.753456,0.28137335,employed,auto,own,1,0.5631116,1
2025-09-01,27.860357,29420.348,656.4949,21389.256,8.607973,0.39317706,employed,education,mortgage,1,0.66399544,1
2025-09-01,51.388203,126756.08,779.6259,26437.438,9.834162,0.14507394,employed,personal,mortgage,0,0.22616957,0
2025-09-01,39.71219,111288.375,696.89374,28327.025,11.209393,0.311425,employed,education,rent,0,0.322066,0
2025-09-01,56.054966,23912.555,622.55774,40928.156,8.921285,0.43521756,employed,education,mortgage,0,0.587102,0
2025-09-01,51.01043,61987.18,731.7294,33098.65,12.177901,0.38527885,employed,education,mortgage,0,0.23502709,0
2025-09-01,63.847755,47006.836,664.87286,35988.47,8.132987,0.43563828,employed,personal,rent,0,0.3557063,0
2025-09-01,50.769295,38799.84,651.2282,11103.567,6.655314,0.15367964,self_employed,home,own,0,0.1322838,0
2025-09-01,23.135517,80807.8,684.8047,7712.7544,10.901065,0.40721005,unemployed,auto,mortgage,1,0.70920813,1
2025-09-01,41.196564,76190.7,600.1348,18453.479,7.319354,0.2910128,employed,personal,mortgage,1,0.8043692,1
2025-09-01,27.935913,46539.48,723.5265,1000.0,15.0872755,0.4192263,employed,auto,mortgage,0,0.5448572,0
2025-09-01,35.780643,49769.887,648.6066,11330.674,8.912257,0.25106537,unemployed,education,rent,0,0.053376004,0
2025-09-01,60.134743,72338.18,550.8171,8443.598,9.188012,0.4455898,self_employed,personal,own,0,0.24908675,0
2025-09-01,49.650406,83529.05,615.9655,24355.168,5.3511925,0.2830652,employed,auto,mortgage,0,0.24447925,1
2025-09-01,33.612835,48893.95,850.0,9508.098,15.418697,0.3866208,employed,home,mortgage,0,0.30801305,0
2025-09-01,29.835392,73958.24,671.07684,1000.0,11.722131,0.42962152,employed,home,mortgage,0,0.47474015,0
2025-09-01,42.393387,87483.01,770.0512,31730.234,10.417577,0.48008868,employed,business,own,0,0.32056636,0
2025-09-01,27.401278,97672.84,538.2616,16850.658,10.40396,0.4867277,employed,personal,mortgage,0,0.53078246,0
2025-09-01,33.946316,80264.3,680.7454,46513.2,12.632172,0.23404752,unemployed,personal,rent,0,0.6081713,0
2025-09-01,45.744114,76493.34,579.94244,27044.5,11.701641,0.419803,employed,personal,mortgage,1,0.8075879,0
2025-09-01,55.863743,65317.93,610.47284,6383.8076,14.976288,0.30565292,employed,auto,rent,0,0.43005303,1
2025-09-01,49.305138,60582.26,652.2408,19072.8,9.52486,0.24174464,unemployed,auto,mortgage,1,0.34188294,1
2025-09-01,18.0,77013.836,809.0952,39666.824,21.939875,0.43528026,self_employed,personal,own,1,0.6268306,1
2025-09-01,45.6524,74680.164,768.3587,6952.3633,14.192208,0.407405,employed,personal,own,1,0.6160533,1
2025-09-01,42.864403,83581.47,627.8796,20413.672,14.59597,0.3535932,employed,home,mortgage,0,0.6548583,0
2025-09-01,46.966682,50603.266,717.9139,32785.355,7.007165,0.36133507,employed,personal,mortgage,0,0.36824834,0
2025-09-01,61.394516,89957.695,696.87683,18701.96,7.82646,0.31085816,employed,home,rent,0,0.22740234,0
2025-09-01,18.0,29473.322,627.95624,29186.264,9.776581,0.3306045,self_employed,personal,mortgage,1,0.43865985,0
2025-09-01,34.906757,91116.63,546.4244,35542.95,8.513303,0.35142446,employed,education,mortgage,1,0.36519873,1
2025-09-01,49.090878,66071.04,784.9813,12618.382,12.871064,0.5261545,self_employed,home,mortgage,1,0.7867826,1
2025-09-01,23.020866,40345.043,763.6456,19234.424,11.659657,0.3560772,self_employed,auto,mortgage,1,0.89353955,1
2025-09-01,59.711388,40516.96,695.12787,17881.066,4.1362,0.20779887,employed,auto,mortgage,0,0.6983234,0
2025-09-01,46.42028,87386.45,647.09875,12653.744,8.242584,0.32467738,self_employed,personal,mortgage,1,0.7457474,1
2025-09-01,52.159008,75497.27,672.3991,35105.773,5.8346915,0.27598244,employed,home,own,0,0.24455677,0
2025-09-01,35.148678,77783.31,695.93066,31961.379,9.9139,0.5177686,employed,home,own,0,0.055218387,0
2025-09-01,51.765163,66677.76,769.47394,37350.258,3.472462,0.41613775,unemployed,business,own,1,0.9424126,1
2025-09-01,54.82166,60621.445,671.92926,16667.293,9.374214,0.17748387,employed,personal,mortgage,0,0.29361182,0
2025-09-01,44.794537,75363.95,639.73425,39816.05,8.440854,0.2575928,unemployed,auto,mortgage,0,0.5260432,0
2025-09-01,44.81281,71036.2,710.07904,23169.617,10.471617,0.4678014,employed,personal,mortgage,1,0.47684905,1
2025-09-01,45.244118,50632.133,697.7069,50580.617,7.494368,0.44294745,employed,education,rent,0,0.3180005,0
2025-09-01,31.639856,25008.988,740.6233,8319.496,5.9857135,0.5907587,self_employed,education,mortgage,0,0.4509118,0
2025-09-01,40.229656,52357.24,495.77396,33486.92,17.253836,0.12106799,unemployed,auto,mortgage,0,0.25905192,0
2025-09-01,40.16973,76288.3,639.21875,36520.85,13.277707,0.18069889,employed,personal,rent,0,0.2567783,0
2025-09-01,46.600727,95154.42,686.9273,44454.07,11.749273,0.23854375,employed,auto,mortgage,0,0.10700568,0
2025-09-01,53.99789,16027.525,588.1997,33060.28,11.818892,0.5111677,employed,home,mortgage,0,0.35070214,0
2025-09-01,29.297567,57904.938,711.42676,16032.688,4.1574144,0.32501227,employed,home,rent,0,0.3786371,0
2025-09-01,40.499893,77897.31,612.8612,6372.0615,14.485204,0.3980571,employed,personal,own,0,0.71340823,0
2025-09-01,59.777466,75348.64,652.7836,45496.46,4.00722,0.23087823,employed,home,mortgage,1,0.73086625,1
2025-09-01,33.076942,73417.805,655.60596,15979.968,15.437238,0.1769463,employed,auto,mortgage,0,0.42893034,0
2025-09-01,32.133,57218.406,820.2892,27493.309,8.848097,0.15989764,employed,auto,rent,0,0.17479186,0
2025-09-01,44.427673,50130.703,657.8007,35843.58,9.040529,0.46463117,employed,education,mortgage,0,0.27734628,1
2025-09-01,52.13262,84454.875,731.7018,13825.571,9.000505,0.24266742,employed,auto,rent,0,0.14992961,1
2025-09-01,42.13711,78334.984,580.16547,1000.0,10.257426,0.33505642,employed,auto,own,0,0.3740774,1
2025-09-01,57.94753,69813.28,801.3866,19164.705,10.255657,0.3307472,employed,home,mortgage,0,0.25703883,0
2025-09-01,52.28153,127924.71,637.8401,24441.69,7.703179,0.456663,employed,auto,mortgage,1,0.6284274,1
2025-09-01,52.10184,105984.58,641.60175,27275.049,6.608118,0.60824174,employed,home,rent,0,0.3668137,0
2025-09-01,48.6494,85723.95,654.6988,15868.42,11.253392,0.38717017,employed,personal,own,0,0.17349505,0
2025-09-01,69.93184,97849.38,630.9135,16668.018,12.219443,0.4324986,self_employed,business,rent,0,0.44411245,0
2025-09-01,39.53806,90093.06,617.4294,11434.479,4.529382,0.28846842,employed,auto,own,0,0.46214002,0
2025-09-01,18.0,64305.59,768.7175,31259.1,9.383058,0.421074,employed,personal,own,0,0.32081243,0
2025-09-01,61.251053,40818.7,673.7587,26515.996,11.831522,0.42871296,employed,personal,mortgage,0,0.3530774,0
2025-09-01,36.507607,98981.414,640.3652,1000.0,8.583561,0.21299303,employed,home,own,0,0.7057134,0
2025-09-01,43.294567,71585.68,809.4621,1000.0,4.9887905,0.19874422,employed,personal,mortgage,0,0.17099214,0
2025-09-01,57.714607,97199.375,614.08246,22517.205,3.1521602,0.2653884,self_employed,business,mortgage,1,0.9671593,1
2025-09-01,22.772886,94913.64,701.03375,31663.475,7.405439,0.29234248,self_employed,business,mortgage,1,0.8740772,1
2025-09-01,26.980234,29985.652,548.92004,32537.996,12.583735,0.410837,employed,home,own,0,0.72808784,1
2025-09-01,22.784664,89570.2,602.5103,32745.758,6.164768,0.56092066,employed,business,rent,0,0.16968869,0
2025-09-01,32.470364,120541.01,697.9723,31046.156,10.400535,0.19927466,employed,home,rent,1,0.5053894,1
2025-09-01,47.27564,67002.695,730.1327,9974.907,11.026249,0.4381283,employed,auto,own,0,0.5960981,0
2025-09-01,48.290253,81738.93,656.9003,1000.0,6.823186,0.3210071,employed,home,rent,0,0.36858463,0
2025-09-01,45.31529,101142.055,816.4884,38247.645,10.595768,0.18139386,self_employed,education,own,0,0.47128862,0
2025-09-01,25.04681,31040.8,611.1069,29294.969,13.592332,0.09750375,employed,home,own,1,0.7079553,1
2025-09-01,18.0,15024.568,639.70966,10440.02,11.218305,0.40139636,unemployed,personal,mortgage,1,0.5708423,1
2025-09-01,42.652245,67683.85,633.95825,34299.77,2.8536477,0.05,employed,personal,own,0,0.31228447,0
2025-09-01,36.338688,28173.236,684.95667,21997.959,8.471736,0.4994366,employed,education,mortgage,0,0.6129681,1
2025-09-01,47.51263,109713.77,800.06714,28339.629,6.4155927,0.29301712,unemployed,auto,mortgage,0,0.38684583,0
2025-09-01,50.423443,96131.77,806.6691,35229.36,2.5,0.092645265,employed,home,mortgage,0,0.3966948,0
2025-09-01,43.658897,108458.7,610.36096,1000.0,10.266858,0.34147778,employed,education,own,1,0.42098916,1
2025-09-01,51.121597,70776.51,611.99036,10145.715,8.261175,0.34440374,employed,education,own,1,0.3087994,1
2025-09-01,44.750538,103428.95,550.135,40108.75,4.82366,0.40038213,employed,home,own,1,0.84073126,1
2025-09-01,48.360775,74620.69,736.9998,19705.506,13.901891,0.40822652,employed,personal,rent,1,0.6491107,1
2025-09-01,33.543922,83239.05,785.4025,20638.045,12.645694,0.32566512,employed,auto,mortgage,1,0.5499806,1
2025-09-01,39.84466,132022.81,676.20056,26582.596,9.221016,0.2992666,employed,personal,mortgage,0,0.34804347,0
2025-09-01,44.361313,36882.957,699.46436,23854.348,13.364225,0.27947947,employed,auto,rent,0,0.45748243,0
2025-09-01,51.84634,120653.125,728.8171,34567.617,13.637324,0.40865433,employed,business,own,1,0.8014229,1
2025-09-01,37.275105,19451.516,605.2297,37474.086,18.538393,0.4190761,unemployed,personal,mortgage,0,0.35944706,0
2025-09-01,48.254005,71584.016,680.7234,15535.292,6.9103065,0.22295667,employed,home,mortgage,0,0.32955712,1
2025-09-01,38.809933,87698.76,594.38513,9854.866,3.655744,0.4236193,self_employed,personal,own,1,0.69617707,1
2025-09-01,40.589493,58219.85,740.9478,1000.0,8.246115,0.30895442,employed,home,mortgage,0,0.45485714,0
2025-09-01,51.954227,80049.66,683.35736,1000.0,8.464135,0.22516711,employed,business,mortgage,0,0.20808566,0
2025-09-01,18.083275,82349.09,664.6854,22114.715,16.896675,0.21732837,employed,personal,own,1,0.52817523,1
2025-09-01,26.442331,89384.516,685.81213,12179.57,12.250731,0.28055045,employed,personal,mortgage,0,0.3282199,0
2025-09-01,24.213776,66434.6,648.6288,13097.118,3.787328,0.16548985,unemployed,personal,mortgage,0,0.18329965,0
2025-09-01,18.0,53002.59,693.21545,17953.295,5.7213054,0.38478458,unemployed,auto,rent,0,0.31487602,0
2025-09-01,33.86083,77296.016,649.28284,1000.0,3.4056022,0.38680503,self_employed,personal,rent,0,0.15669271,1
2025-09-01,50.993206,63013.406,773.0259,16694.703,9.044664,0.37748775,employed,home,rent,0,0.3791765,0
2025-09-01,38.58139,72820.164,590.42426,42949.15,4.1440706,0.5237792,employed,personal,rent,1,0.57971,1
2025-09-01,44.37348,63344.934,802.0595,22380.262,12.8778925,0.17669989,employed,personal,own,0,0.64041525,0
2025-09-01,55.07061,77619.0,715.0156,26003.504,6.956101,0.2907446,employed,home,rent,1,0.52732265,0
2025-09-01,57.93223,55051.293,737.7682,41392.934,4.738378,0.46934018,employed,education,rent,0,0.17859612,0
